time,P,G(i),H_sun,T2m,WS10m,Int
2010-02-14 18:10:00,0.0,0.0,0.0,-4.0,0.9,0.0
2010-02-14 19:10:00,0.0,0.0,0.0,-5.29,1.03,0.0
2010-02-14 20:10:00,0.0,0.0,0.0,-5.96,1.31,0.0
2010-02-14 21:10:00,0.0,0.0,0.0,-6.66,1.24,0.0
2010-02-14 22:10:00,0.0,0.0,0.0,-7.19,1.03,0.0
2010-02-14 23:10:00,0.0,0.0,0.0,-7.49,0.9,0.0
2010-02-15 00:10:00,0.0,0.0,0.0,-8.63,1.17,0.0
2010-02-15 01:10:00,0.0,0.0,0.0,-10.5,1.59,0.0
2010-02-15 02:10:00,0.0,0.0,0.0,-12.13,1.79,0.0
2010-02-15 03:10:00,0.0,0.0,0.0,-13.87,1.79,0.0
2010-02-15 04:10:00,0.0,0.0,0.0,-15.18,1.72,0.0
2010-02-15 05:10:00,0.0,0.0,0.0,-16.35,1.66,0.0
2010-02-15 06:10:00,0.0,0.0,0.0,-17.25,1.52,0.0
2010-02-15 07:10:00,26.18,37.05,6.29,-14.1,1.1,0.0
2010-02-15 08:10:00,55.83,66.25,14.62,-11.36,0.76,0.0
2010-02-15 09:10:00,79.35,89.47,21.51,-7.93,0.62,0.0
2010-02-15 10:10:00,70.44,81.48,26.42,-6.49,1.24,0.0
2010-02-15 11:10:00,75.7,87.07,28.79,-4.61,1.31,0.0
2010-02-15 12:10:00,42.38,55.12,28.31,-3.01,1.17,0.0
2010-02-15 13:10:00,51.02,63.91,25.05,-2.23,1.1,0.0
2010-02-15 14:10:00,44.52,57.52,19.42,-1.82,1.31,0.0
2010-02-15 15:10:00,29.75,42.34,12.0,-2.1,1.38,0.0
2010-02-15 16:10:00,1.83,8.95,3.31,-3.14,1.31,0.0
2010-02-15 17:10:00,0.0,0.0,0.0,-4.31,1.79,0.0
2010-02-15 18:10:00,0.0,0.0,0.0,-5.5,2.07,0.0
2010-02-15 19:10:00,0.0,0.0,0.0,-7.75,2.07,0.0
2010-02-15 20:10:00,0.0,0.0,0.0,-8.61,2.07,0.0
2010-02-15 21:10:00,0.0,0.0,0.0,-9.45,2.07,0.0
2010-02-15 22:10:00,0.0,0.0,0.0,-10.41,2.07,0.0
2010-02-15 23:10:00,0.0,0.0,0.0,-11.55,2.14,0.0
2010-02-16 00:10:00,0.0,0.0,0.0,-12.68,2.14,0.0
2010-02-16 01:10:00,0.0,0.0,0.0,-13.7,2.14,0.0
2010-02-16 02:10:00,0.0,0.0,0.0,-14.56,2.07,0.0
2010-02-16 03:10:00,0.0,0.0,0.0,-15.2,2.0,0.0
2010-02-16 04:10:00,0.0,0.0,0.0,-15.55,2.0,0.0
2010-02-16 05:10:00,0.0,0.0,0.0,-15.88,2.0,0.0
2010-02-16 06:10:00,0.0,0.0,0.0,-16.24,2.0,0.0
2010-02-16 07:10:00,208.86,203.94,6.57,-15.2,1.38,0.0
2010-02-16 08:10:00,353.3,330.85,14.91,-12.12,0.97,0.0
2010-02-16 09:10:00,786.67,765.1,21.83,-8.07,0.83,0.0
2010-02-16 10:10:00,851.45,846.85,26.75,-5.27,0.97,0.0
2010-02-16 11:10:00,778.32,772.82,29.13,-2.7,1.31,0.0
2010-02-16 12:10:00,668.11,662.41,28.65,-0.16,1.45,0.0
2010-02-16 13:10:00,759.52,760.6,25.38,0.94,1.72,0.0
2010-02-16 14:10:00,661.96,654.87,19.73,1.31,2.0,0.0
2010-02-16 15:10:00,510.01,502.37,12.28,1.03,2.14,0.0
2010-02-16 16:10:00,2.63,10.32,3.58,-0.26,2.07,0.0
2010-02-16 17:10:00,0.0,0.0,0.0,-2.06,2.34,0.0
2010-02-16 18:10:00,0.0,0.0,0.0,-3.12,2.41,0.0
2010-02-16 19:10:00,0.0,0.0,0.0,-4.52,2.28,0.0
2010-02-16 20:10:00,0.0,0.0,0.0,-5.5,2.28,0.0
2010-02-16 21:10:00,0.0,0.0,0.0,-6.35,2.21,0.0
2010-02-16 22:10:00,0.0,0.0,0.0,-7.15,2.14,0.0
2010-02-16 23:10:00,0.0,0.0,0.0,-7.88,2.14,0.0
2010-02-17 00:10:00,0.0,0.0,0.0,-8.53,2.14,0.0
2010-02-17 01:10:00,0.0,0.0,0.0,-9.08,2.07,0.0
2010-02-17 02:10:00,0.0,0.0,0.0,-9.57,2.0,0.0
2010-02-17 03:10:00,0.0,0.0,0.0,-10.11,2.0,0.0
2010-02-17 04:10:00,0.0,0.0,0.0,-10.49,2.0,0.0
2010-02-17 05:10:00,0.0,0.0,0.0,-10.77,1.86,0.0
2010-02-17 06:10:00,0.0,0.0,0.0,-11.05,1.79,0.0
2010-02-17 07:10:00,8.91,18.37,6.85,-10.8,1.66,0.0
2010-02-17 08:10:00,30.76,42.34,15.21,-8.75,1.38,0.0
2010-02-17 09:10:00,237.04,232.01,22.15,-6.61,1.72,0.0
2010-02-17 10:10:00,217.56,219.2,27.09,-2.0,1.93,0.0
2010-02-17 11:10:00,184.87,191.71,29.48,0.68,1.86,0.0
2010-02-17 12:10:00,372.14,370.04,29.0,2.39,1.66,0.0
2010-02-17 13:10:00,413.5,411.03,25.71,2.95,1.52,0.0
2010-02-17 14:10:00,300.92,302.36,20.04,3.15,1.38,0.0
2010-02-17 15:10:00,16.11,27.96,12.56,2.48,1.03,0.0
2010-02-17 16:10:00,4.18,12.78,3.85,2.4,1.45,0.0
2010-02-17 17:10:00,0.0,0.0,0.0,1.42,1.86,0.0
2010-02-17 18:10:00,0.0,0.0,0.0,0.44,1.66,0.0
2010-02-17 19:10:00,0.0,0.0,0.0,-0.93,1.31,0.0
2010-02-17 20:10:00,0.0,0.0,0.0,-2.26,1.66,0.0
2010-02-17 21:10:00,0.0,0.0,0.0,-3.1,1.86,0.0
2010-02-17 22:10:00,0.0,0.0,0.0,-3.63,1.86,0.0
2010-02-17 23:10:00,0.0,0.0,0.0,-4.32,1.59,0.0
2010-02-18 00:10:00,0.0,0.0,0.0,-4.97,1.38,0.0
2010-02-18 01:10:00,0.0,0.0,0.0,-5.58,1.31,0.0
2010-02-18 02:10:00,0.0,0.0,0.0,-6.3,1.52,0.0
2010-02-18 03:10:00,0.0,0.0,0.0,-6.48,1.52,0.0
2010-02-18 04:10:00,0.0,0.0,0.0,-6.29,1.59,0.0
2010-02-18 05:10:00,0.0,0.0,0.0,-5.23,1.79,0.0
2010-02-18 06:10:00,0.0,0.0,0.0,-3.24,2.14,0.0
2010-02-18 07:10:00,32.16,45.05,7.14,-1.95,1.79,0.0
2010-02-18 08:10:00,71.25,84.14,15.52,0.13,1.93,0.0
2010-02-18 09:10:00,404.88,399.97,22.48,2.28,1.86,0.0
2010-02-18 10:10:00,230.3,235.83,27.43,2.81,1.66,0.0
2010-02-18 11:10:00,117.58,131.03,29.83,4.72,1.79,0.0
2010-02-18 12:10:00,107.01,121.42,29.34,5.93,2.07,0.0
2010-02-18 13:10:00,163.74,175.75,26.04,6.44,2.28,0.0
2010-02-18 14:10:00,364.38,366.53,20.34,5.86,1.93,0.0
2010-02-18 15:10:00,46.25,60.74,12.85,4.88,1.52,0.0
2010-02-18 16:10:00,59.68,76.98,4.11,4.06,1.59,0.0
2010-02-18 17:10:00,0.0,0.0,0.0,2.91,1.52,0.0
2010-02-18 18:10:00,0.0,0.0,0.0,1.38,1.79,0.0
2010-02-18 19:10:00,0.0,0.0,0.0,-0.53,1.86,0.0
2010-02-18 20:10:00,0.0,0.0,0.0,-1.44,1.79,0.0
2010-02-18 21:10:00,0.0,0.0,0.0,-1.68,1.72,0.0
2010-02-18 22:10:00,0.0,0.0,0.0,-2.08,1.72,0.0
2010-02-18 23:10:00,0.0,0.0,0.0,-2.0,1.79,0.0
2010-02-19 00:10:00,0.0,0.0,0.0,-1.93,1.79,0.0
2010-02-19 01:10:00,0.0,0.0,0.0,-2.39,1.79,0.0
2010-02-19 02:10:00,0.0,0.0,0.0,-2.95,1.72,0.0
2010-02-19 03:10:00,0.0,0.0,0.0,-3.41,1.66,0.0
2010-02-19 04:10:00,0.0,0.0,0.0,-3.84,1.72,0.0
2010-02-19 05:10:00,0.0,0.0,0.0,-4.14,1.93,0.0
2010-02-19 06:10:00,0.0,0.0,0.0,-4.06,2.07,0.0
2010-02-19 07:10:00,4.3,12.78,7.43,-1.89,2.28,0.0
2010-02-19 08:10:00,22.11,34.35,15.83,-0.69,1.72,0.0
2010-02-19 09:10:00,43.99,57.52,22.81,0.65,1.52,0.0
2010-02-19 10:10:00,50.79,64.71,27.78,1.97,1.31,0.0
2010-02-19 11:10:00,98.74,111.84,30.19,2.23,1.17,0.0
2010-02-19 12:10:00,91.85,105.45,29.69,2.66,0.76,0.0
2010-02-19 13:10:00,49.83,63.91,26.37,2.53,0.83,0.0
2010-02-19 14:10:00,67.3,81.48,20.65,3.2,1.79,0.0
2010-02-19 15:10:00,21.67,34.35,13.14,3.2,2.0,0.0
2010-02-19 16:10:00,5.27,14.38,4.38,3.0,2.28,0.0
2010-02-19 17:10:00,0.0,0.0,0.0,2.59,2.69,0.0
2010-02-19 18:10:00,0.0,0.0,0.0,1.79,2.9,0.0
2010-02-19 19:10:00,0.0,0.0,0.0,0.98,3.03,0.0
2010-02-19 20:10:00,0.0,0.0,0.0,0.98,3.86,0.0
2010-02-19 21:10:00,0.0,0.0,0.0,1.1,3.79,0.0
2010-02-19 22:10:00,0.0,0.0,0.0,0.9,3.45,0.0
2010-02-19 23:10:00,0.0,0.0,0.0,0.65,3.31,0.0
2010-02-20 00:10:00,0.0,0.0,0.0,0.33,3.1,0.0
2010-02-20 01:10:00,0.0,0.0,0.0,-0.14,2.83,0.0
2010-02-20 02:10:00,0.0,0.0,0.0,-0.45,2.62,0.0
2010-02-20 03:10:00,0.0,0.0,0.0,-0.63,2.34,0.0
2010-02-20 04:10:00,0.0,0.0,0.0,-0.8,2.21,0.0
2010-02-20 05:10:00,0.0,0.0,0.0,-0.83,2.07,0.0
2010-02-20 06:10:00,0.0,0.0,0.0,-0.91,2.07,0.0
2010-02-20 07:10:00,165.57,174.46,7.73,-1.52,1.93,0.0
2010-02-20 08:10:00,306.11,301.71,16.14,-0.7,1.93,0.0
2010-02-20 09:10:00,411.64,402.11,23.14,0.55,2.48,0.0
2010-02-20 10:10:00,169.46,177.5,28.13,1.44,2.9,0.0
2010-02-20 11:10:00,381.59,375.96,30.55,2.13,3.24,0.0
2010-02-20 12:10:00,881.12,879.43,30.05,2.42,3.79,0.0
2010-02-20 13:10:00,920.99,921.09,26.7,2.72,3.93,0.0
2010-02-20 14:10:00,479.28,468.4,20.96,2.84,3.86,0.0
2010-02-20 15:10:00,435.35,429.03,13.42,2.7,3.45,0.0
2010-02-20 16:10:00,43.8,59.33,4.65,1.98,2.69,0.0
2010-02-20 17:10:00,0.0,0.0,0.0,0.4,2.48,0.0
2010-02-20 18:10:00,0.0,0.0,0.0,-0.71,2.55,0.0
2010-02-20 19:10:00,0.0,0.0,0.0,-1.3,2.48,0.0
2010-02-20 20:10:00,0.0,0.0,0.0,-1.65,2.41,0.0
2010-02-20 21:10:00,0.0,0.0,0.0,-1.78,2.69,0.0
2010-02-20 22:10:00,0.0,0.0,0.0,-1.51,3.1,0.0
2010-02-20 23:10:00,0.0,0.0,0.0,-1.16,3.38,0.0
2010-02-21 00:10:00,0.0,0.0,0.0,-1.23,3.45,0.0
2010-02-21 01:10:00,0.0,0.0,0.0,-1.31,3.24,0.0
2010-02-21 02:10:00,0.0,0.0,0.0,-1.37,3.1,0.0
2010-02-21 03:10:00,0.0,0.0,0.0,-1.05,3.17,0.0
2010-02-21 04:10:00,0.0,0.0,0.0,-0.63,3.1,0.0
2010-02-21 05:10:00,0.0,0.0,0.0,-0.79,2.76,0.0
2010-02-21 06:10:00,0.0,0.0,0.0,-1.13,2.55,0.0
2010-02-21 07:10:00,285.75,287.96,8.03,-1.59,3.03,0.0
2010-02-21 08:10:00,640.39,624.25,16.46,-0.46,2.76,0.0
2010-02-21 09:10:00,847.52,840.81,23.48,1.4,3.31,0.0
2010-02-21 10:10:00,961.46,971.5,28.49,3.14,3.66,0.0
2010-02-21 11:10:00,1000.39,1019.23,30.91,4.44,4.0,0.0
2010-02-21 12:10:00,914.71,923.46,30.4,4.95,4.28,0.0
2010-02-21 13:10:00,880.59,886.95,27.04,5.21,4.14,0.0
2010-02-21 14:10:00,789.31,788.38,21.27,5.49,4.21,0.0
2010-02-21 15:10:00,528.41,528.44,13.71,4.84,2.69,0.0
2010-02-21 16:10:00,126.92,145.26,4.91,2.94,1.38,0.0
2010-02-21 17:10:00,0.0,0.0,0.0,4.39,0.55,0.0
2010-02-21 18:10:00,0.0,0.0,0.0,3.32,1.1,0.0
2010-02-21 19:10:00,0.0,0.0,0.0,-1.76,1.93,0.0
2010-02-21 20:10:00,0.0,0.0,0.0,-2.55,2.0,0.0
2010-02-21 21:10:00,0.0,0.0,0.0,-3.12,2.07,0.0
2010-02-21 22:10:00,0.0,0.0,0.0,-3.62,2.0,0.0
2010-02-21 23:10:00,0.0,0.0,0.0,-3.85,1.93,0.0
2010-02-22 00:10:00,0.0,0.0,0.0,-4.43,2.0,0.0
2010-02-22 01:10:00,0.0,0.0,0.0,-4.98,2.14,0.0
2010-02-22 02:10:00,0.0,0.0,0.0,-5.14,2.28,0.0
2010-02-22 03:10:00,0.0,0.0,0.0,-4.37,2.21,0.0
2010-02-22 04:10:00,0.0,0.0,0.0,-3.48,2.14,0.0
2010-02-22 05:10:00,0.0,0.0,0.0,-2.87,2.0,0.0
2010-02-22 06:10:00,0.0,0.0,0.0,-2.25,2.0,0.0
2010-02-22 07:10:00,30.53,43.35,8.33,-1.49,1.86,0.0
2010-02-22 08:10:00,254.81,254.57,16.78,-0.5,1.66,0.0
2010-02-22 09:10:00,89.32,102.25,23.82,1.23,1.59,0.0
2010-02-22 10:10:00,98.7,111.84,28.84,2.47,1.52,0.0
2010-02-22 11:10:00,165.23,175.71,31.27,3.37,1.59,0.0
2010-02-22 12:10:00,266.43,271.95,30.76,4.14,1.59,0.0
2010-02-22 13:10:00,410.05,410.51,27.38,4.61,1.72,0.0
2010-02-22 14:10:00,207.36,215.09,21.58,4.08,1.45,0.0
2010-02-22 15:10:00,104.43,117.58,14.0,4.32,2.14,0.0
2010-02-22 16:10:00,170.19,189.57,5.18,4.16,2.55,0.0
2010-02-22 17:10:00,0.0,0.0,0.0,3.16,2.76,0.0
2010-02-22 18:10:00,0.0,0.0,0.0,2.34,2.76,0.0
2010-02-22 19:10:00,0.0,0.0,0.0,2.38,2.48,0.0
2010-02-22 20:10:00,0.0,0.0,0.0,1.6,2.48,0.0
2010-02-22 21:10:00,0.0,0.0,0.0,0.88,2.48,0.0
2010-02-22 22:10:00,0.0,0.0,0.0,0.39,2.48,0.0
2010-02-22 23:10:00,0.0,0.0,0.0,0.02,2.48,0.0
2010-02-23 00:10:00,0.0,0.0,0.0,-0.36,2.48,0.0
2010-02-23 01:10:00,0.0,0.0,0.0,-0.89,2.41,0.0
2010-02-23 02:10:00,0.0,0.0,0.0,-1.52,2.34,0.0
2010-02-23 03:10:00,0.0,0.0,0.0,-2.23,2.28,0.0
2010-02-23 04:10:00,0.0,0.0,0.0,-2.19,2.14,0.0
2010-02-23 05:10:00,0.0,0.0,0.0,-1.78,2.14,0.0
2010-02-23 06:10:00,0.0,0.0,0.0,-0.99,2.28,0.0
2010-02-23 07:10:00,1.23,7.99,8.64,0.73,2.21,0.0
2010-02-23 08:10:00,219.43,224.56,17.11,3.06,2.55,0.0
2010-02-23 09:10:00,387.34,386.64,24.16,4.5,2.14,0.0
2010-02-23 10:10:00,540.77,541.41,29.21,5.51,2.34,0.0
2010-02-23 11:10:00,631.92,639.91,31.64,5.8,1.93,0.0
2010-02-23 12:10:00,93.75,108.64,31.12,6.4,2.34,0.0
2010-02-23 13:10:00,101.27,115.83,27.71,6.29,3.1,0.0
2010-02-23 14:10:00,86.93,101.57,21.9,5.98,3.45,0.0
2010-02-23 15:10:00,31.55,45.53,14.28,5.98,3.38,0.0
2010-02-23 16:10:00,4.63,13.58,5.45,5.77,3.31,0.0
2010-02-23 17:10:00,0.0,0.0,0.0,4.95,3.1,0.0
2010-02-23 18:10:00,0.0,0.0,0.0,4.12,2.9,0.0
2010-02-23 19:10:00,0.0,0.0,0.0,4.03,3.1,0.0
2010-02-23 20:10:00,0.0,0.0,0.0,3.71,3.03,0.0
2010-02-23 21:10:00,0.0,0.0,0.0,3.42,3.03,0.0
2010-02-23 22:10:00,0.0,0.0,0.0,3.33,3.03,0.0
2010-02-23 23:10:00,0.0,0.0,0.0,3.27,3.03,0.0
2010-02-24 00:10:00,0.0,0.0,0.0,3.18,2.97,0.0
2010-02-24 01:10:00,0.0,0.0,0.0,3.06,2.9,0.0
2010-02-24 02:10:00,0.0,0.0,0.0,2.94,2.76,0.0
2010-02-24 03:10:00,0.0,0.0,0.0,2.88,2.55,0.0
2010-02-24 04:10:00,0.0,0.0,0.0,2.43,2.48,0.0
2010-02-24 05:10:00,0.0,0.0,0.0,2.08,2.28,0.0
2010-02-24 06:10:00,0.0,0.0,0.0,1.99,2.14,0.0
2010-02-24 07:10:00,43.01,57.15,8.95,2.77,2.21,0.0
2010-02-24 08:10:00,498.99,494.84,17.44,2.83,1.86,0.0
2010-02-24 09:10:00,274.63,280.0,24.51,5.31,1.86,0.0
2010-02-24 10:10:00,698.57,716.56,29.57,7.33,1.93,0.0
2010-02-24 11:10:00,631.36,650.68,32.01,9.63,2.07,0.0
2010-02-24 12:10:00,347.77,358.77,31.48,10.42,2.21,0.0
2010-02-24 13:10:00,50.94,67.1,28.05,10.84,2.07,0.0
2010-02-24 14:10:00,113.16,128.5,22.21,8.72,2.21,0.0
2010-02-24 15:10:00,80.42,95.71,14.57,7.38,1.79,0.0
2010-02-24 16:10:00,130.01,150.21,5.72,6.12,1.66,0.0
2010-02-24 17:10:00,0.0,0.0,0.0,4.99,2.0,0.0
2010-02-24 18:10:00,0.0,0.0,0.0,3.35,2.07,0.0
2010-02-24 19:10:00,0.0,0.0,0.0,2.09,2.0,0.0
2010-02-24 20:10:00,0.0,0.0,0.0,1.29,2.21,0.0
2010-02-24 21:10:00,0.0,0.0,0.0,0.87,2.34,0.0
2010-02-24 22:10:00,0.0,0.0,0.0,1.13,2.69,0.0
2010-02-24 23:10:00,0.0,0.0,0.0,2.23,3.38,0.0
2010-02-25 00:10:00,0.0,0.0,0.0,3.34,3.38,0.0
2010-02-25 01:10:00,0.0,0.0,0.0,3.23,2.97,0.0
2010-02-25 02:10:00,0.0,0.0,0.0,2.7,2.76,0.0
2010-02-25 03:10:00,0.0,0.0,0.0,2.21,2.69,0.0
2010-02-25 04:10:00,0.0,0.0,0.0,1.83,2.62,0.0
2010-02-25 05:10:00,0.0,0.0,0.0,1.66,2.55,0.0
2010-02-25 06:10:00,0.0,0.0,0.0,1.45,2.55,0.0
2010-02-25 07:10:00,293.24,301.61,9.27,2.71,2.34,0.0
2010-02-25 08:10:00,571.8,572.61,17.77,4.51,2.0,0.0
2010-02-25 09:10:00,796.55,823.94,24.86,7.59,2.07,0.0
2010-02-25 10:10:00,899.99,950.34,29.94,9.86,2.48,0.0
2010-02-25 11:10:00,936.96,995.3,32.38,9.12,2.28,0.0
2010-02-25 12:10:00,969.93,1035.57,31.84,8.03,1.93,0.0
2010-02-25 13:10:00,880.91,926.07,28.39,8.6,2.14,0.0
2010-02-25 14:10:00,468.15,476.54,22.52,10.24,2.83,0.0
2010-02-25 15:10:00,254.71,268.25,14.86,11.51,2.41,0.0
2010-02-25 16:10:00,46.27,63.69,5.99,10.11,2.07,0.0
2010-02-25 17:10:00,0.0,0.0,0.0,8.21,2.14,0.0
2010-02-25 18:10:00,0.0,0.0,0.0,6.73,2.0,0.0
2010-02-25 19:10:00,0.0,0.0,0.0,5.41,1.52,0.0
2010-02-25 20:10:00,0.0,0.0,0.0,4.99,1.38,0.0
2010-02-25 21:10:00,0.0,0.0,0.0,4.68,1.31,0.0
2010-02-25 22:10:00,0.0,0.0,0.0,4.12,1.38,0.0
2010-02-25 23:10:00,0.0,0.0,0.0,3.41,1.52,0.0
2010-02-26 00:10:00,0.0,0.0,0.0,2.97,1.59,0.0
2010-02-26 01:10:00,0.0,0.0,0.0,2.48,1.86,0.0
2010-02-26 02:10:00,0.0,0.0,0.0,2.37,1.93,0.0
2010-02-26 03:10:00,0.0,0.0,0.0,2.02,1.79,0.0
2010-02-26 04:10:00,0.0,0.0,0.0,1.75,1.52,0.0
2010-02-26 05:10:00,0.0,0.0,0.0,1.93,1.59,0.0
2010-02-26 06:10:00,0.0,0.0,0.0,2.04,1.93,0.0
2010-02-26 07:10:00,54.53,69.36,9.58,4.82,4.0,0.0
2010-02-26 08:10:00,103.02,116.71,18.1,5.7,4.28,0.0
2010-02-26 09:10:00,69.47,84.68,25.22,6.86,4.0,0.0
2010-02-26 10:10:00,294.88,301.93,30.31,8.49,4.07,0.0
2010-02-26 11:10:00,217.73,229.11,32.76,9.58,5.72,0.0
2010-02-26 12:10:00,492.96,492.61,32.21,9.47,6.69,0.0
2010-02-26 13:10:00,123.2,138.0,28.74,8.98,6.55,0.0
2010-02-26 14:10:00,223.07,231.33,22.84,7.97,6.21,0.0
2010-02-26 15:10:00,102.44,116.37,15.15,6.7,6.69,0.0
2010-02-26 16:10:00,34.62,49.72,6.25,5.7,6.21,0.0
2010-02-26 17:10:00,0.0,0.0,0.0,4.61,5.72,0.0
2010-02-26 18:10:00,0.0,0.0,0.0,3.75,5.59,0.0
2010-02-26 19:10:00,0.0,0.0,0.0,3.53,5.45,0.0
2010-02-26 20:10:00,0.0,0.0,0.0,3.34,5.31,0.0
2010-02-26 21:10:00,0.0,0.0,0.0,2.92,5.31,0.0
2010-02-26 22:10:00,0.0,0.0,0.0,2.71,4.97,0.0
2010-02-26 23:10:00,0.0,0.0,0.0,2.59,4.48,0.0
2010-02-27 00:10:00,0.0,0.0,0.0,2.32,4.07,0.0
2010-02-27 01:10:00,0.0,0.0,0.0,2.13,3.86,0.0
2010-02-27 02:10:00,0.0,0.0,0.0,1.87,3.79,0.0
2010-02-27 03:10:00,0.0,0.0,0.0,1.45,3.72,0.0
2010-02-27 04:10:00,0.0,0.0,0.0,1.29,3.59,0.0
2010-02-27 05:10:00,0.0,0.0,0.0,1.22,3.45,0.0
2010-02-27 06:10:00,0.0,0.0,0.0,1.14,3.24,0.0
2010-02-27 07:10:00,326.94,332.8,9.9,2.38,3.59,0.0
2010-02-27 08:10:00,613.07,609.13,18.44,4.06,2.97,0.0
2010-02-27 09:10:00,792.95,798.97,25.57,5.89,3.59,0.0
2010-02-27 10:10:00,955.09,980.65,30.68,7.19,4.07,0.0
2010-02-27 11:10:00,1024.87,1074.72,33.14,8.25,3.59,0.0
2010-02-27 12:10:00,999.12,1058.64,32.57,9.12,2.97,0.0
2010-02-27 13:10:00,861.13,909.08,29.08,9.74,2.14,0.0
2010-02-27 14:10:00,722.58,758.03,23.15,10.11,1.45,0.0
2010-02-27 15:10:00,489.75,507.2,15.44,10.04,1.45,0.0
2010-02-27 16:10:00,126.48,148.06,6.52,8.97,1.79,0.0
2010-02-27 17:10:00,0.0,0.0,0.0,6.98,2.41,0.0
2010-02-27 18:10:00,0.0,0.0,0.0,5.67,2.69,0.0
2010-02-27 19:10:00,0.0,0.0,0.0,5.44,2.76,0.0
2010-02-27 20:10:00,0.0,0.0,0.0,4.95,2.83,0.0
2010-02-27 21:10:00,0.0,0.0,0.0,4.73,2.76,0.0
2010-02-27 22:10:00,0.0,0.0,0.0,4.7,2.76,0.0
2010-02-27 23:10:00,0.0,0.0,0.0,4.71,2.34,0.0
2010-02-28 00:10:00,0.0,0.0,0.0,4.37,1.93,0.0
2010-02-28 01:10:00,0.0,0.0,0.0,4.22,2.0,0.0
2010-02-28 02:10:00,0.0,0.0,0.0,3.18,1.86,0.0
2010-02-28 03:10:00,0.0,0.0,0.0,3.0,2.07,0.0
2010-02-28 04:10:00,0.0,0.0,0.0,3.18,2.28,0.0
2010-02-28 05:10:00,0.0,0.0,0.0,3.55,2.0,0.0
2010-02-28 06:10:00,0.0,0.0,0.0,3.49,2.14,0.0
2010-02-28 07:10:00,6.42,15.98,10.23,3.13,1.59,0.0
2010-02-28 08:10:00,30.22,43.94,18.78,4.76,1.66,0.0
2010-02-28 09:10:00,30.85,44.73,25.93,5.54,2.14,0.0
2010-02-28 10:10:00,23.99,37.55,31.05,7.76,2.34,0.0
2010-02-28 11:10:00,236.93,249.6,33.51,9.73,2.34,0.0
2010-02-28 12:10:00,25.62,39.94,32.94,11.56,2.14,0.0
2010-02-28 13:10:00,26.9,41.54,29.42,12.71,3.38,0.0
2010-02-28 14:10:00,17.92,31.15,23.47,12.7,6.0,0.0
2010-02-28 15:10:00,203.73,217.07,15.72,12.2,7.45,0.0
2010-02-28 16:10:00,162.37,186.05,6.79,11.27,7.1,0.0
2010-02-28 17:10:00,0.0,0.0,0.0,9.95,6.55,0.0
2010-02-28 18:10:00,0.0,0.0,0.0,8.96,6.21,0.0
2010-02-28 19:10:00,0.0,0.0,0.0,8.47,6.14,0.0
2010-02-28 20:10:00,0.0,0.0,0.0,7.74,5.79,0.0
2010-02-28 21:10:00,0.0,0.0,0.0,7.06,5.66,0.0
2010-02-28 22:10:00,0.0,0.0,0.0,6.36,5.86,0.0
2010-02-28 23:10:00,0.0,0.0,0.0,5.53,5.86,0.0
2010-03-01 00:10:00,0.0,0.0,0.0,4.98,5.59,0.0
2010-03-01 01:10:00,0.0,0.0,0.0,4.5,5.38,0.0
2010-03-01 02:10:00,0.0,0.0,0.0,4.09,5.38,0.0
2010-03-01 03:10:00,0.0,0.0,0.0,3.74,5.38,0.0
2010-03-01 04:10:00,0.0,0.0,0.0,3.53,5.31,0.0
2010-03-01 05:10:00,0.0,0.0,0.0,3.31,5.1,0.0
2010-03-01 06:10:00,0.0,0.0,0.0,2.86,4.83,0.0
2010-03-01 07:10:00,292.3,299.03,10.56,3.19,4.69,0.0
2010-03-01 08:10:00,576.51,566.64,19.12,4.05,4.48,0.0
2010-03-01 09:10:00,804.55,798.6,26.3,5.26,5.17,0.0
2010-03-01 10:10:00,934.78,944.06,31.43,6.46,5.24,0.0
2010-03-01 11:10:00,982.97,1004.58,33.9,7.45,5.1,0.0
2010-03-01 12:10:00,929.83,951.26,33.31,8.16,4.83,0.0
2010-03-01 13:10:00,829.28,843.71,29.77,8.53,4.48,0.0
2010-03-01 14:10:00,681.19,687.55,23.78,8.55,4.0,0.0
2010-03-01 15:10:00,464.24,469.56,16.01,8.16,3.52,0.0
2010-03-01 16:10:00,165.78,187.59,7.06,7.4,2.55,0.0
2010-03-01 17:10:00,0.0,0.0,0.0,5.86,1.86,0.0
2010-03-01 18:10:00,0.0,0.0,0.0,4.35,1.93,0.0
2010-03-01 19:10:00,0.0,0.0,0.0,3.49,1.86,0.0
2010-03-01 20:10:00,0.0,0.0,0.0,1.92,1.79,0.0
2010-03-01 21:10:00,0.0,0.0,0.0,0.83,1.59,0.0
2010-03-01 22:10:00,0.0,0.0,0.0,0.55,1.38,0.0
2010-03-01 23:10:00,0.0,0.0,0.0,0.26,1.31,0.0
2010-03-02 00:10:00,0.0,0.0,0.0,-0.7,1.59,0.0
2010-03-02 01:10:00,0.0,0.0,0.0,-1.01,1.52,0.0
2010-03-02 02:10:00,0.0,0.0,0.0,-1.16,1.45,0.0
2010-03-02 03:10:00,0.0,0.0,0.0,-1.12,1.45,0.0
2010-03-02 04:10:00,0.0,0.0,0.0,-0.89,1.38,0.0
2010-03-02 05:10:00,0.0,0.0,0.0,-0.93,1.38,0.0
2010-03-02 06:10:00,0.0,0.0,0.0,-0.71,1.31,0.0
